example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
3891,"{""choices"": ""[\""A glowing object fell down.\"", \""A square object fell down.\"", \""A triangular object fell down.\"", \""A cylindrical object fell down.\"", \""A round object fell down.\"", \""A rectangular object fell down.\"", \""A small object rolled out.\"", \""A heavy object rolled in.\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, what happened when the protagonist stepped on the red button for the first time?"", ""video_id"": ""wA82CD9YFG0""}",wA82CD9YFG0,"In the video, what happened when the protagonist stepped on the red button for the first time?","[""A glowing object fell down."", ""A square object fell down."", ""A triangular object fell down."", ""A cylindrical object fell down."", ""A round object fell down."", ""A rectangular object fell down."", ""A small object rolled out."", ""A heavy object rolled in.""]",Electonic/Social Gaming / Event Perception,B,E,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.10785272717475891,True,False,llm,llm_verifier_disagreement,route_224,X,0.56,"X has slightly higher top1/prob margin and lower entropy, so it is marginally more supported.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""X has slightly higher top1/prob margin and lower entropy, so it is marginally more supported.""}"
3926,"{""choices"": ""[\""sunny\"", \""stormy\"", \""raining\"", \""windy\"", \""foggy\"", \""overcast\"", \""cloudy\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, when the protagonist, who is wearing a white T-shirt and a gray sun-protection jacket, introduces himself to the camera, what is the weather like outside?"", ""video_id"": ""wgLE8D-HIFI""}",wgLE8D-HIFI,"In the video, when the protagonist, who is wearing a white T-shirt and a gray sun-protection jacket, introduces himself to the camera, what is the weather like outside?","[""sunny"", ""stormy"", ""raining"", ""windy"", ""foggy"", ""overcast"", ""cloudy""]",Life Record / Scene Perception,A,A,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.14210963249206543,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,Y has much stronger confidence margins and lower entropy; sunny is more likely than cloudy for this scene.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Y has much stronger confidence margins and lower entropy; sunny is more likely than cloudy for this scene.""}"
3931,"{""choices"": ""[\""Leave food for the animals and clean up after\"", \""Keep the area clean and limit food rations\"", \""Take all the trash home and don't overfeed\"", \""Do not disturb the wildlife and dispose of litter\"", \""Respect the animals and manage trash responsibly\"", \""Only feed the animals fresh food and remove waste\""]"", ""correct_choice"": ""C"", ""question"": ""From the subtitles in the video, we can know what is written on the rules that the protagonist filmed?"", ""video_id"": ""wjfuB8Xjhc4""}",wjfuB8Xjhc4,"From the subtitles in the video, we can know what is written on the rules that the protagonist filmed?","[""Leave food for the animals and clean up after"", ""Keep the area clean and limit food rations"", ""Take all the trash home and don't overfeed"", ""Do not disturb the wildlife and dispose of litter"", ""Respect the animals and manage trash responsibly"", ""Only feed the animals fresh food and remove waste""]",Animal & Pet / Text Perception,C,E,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.38884682953357697,True,False,llm,llm_verifier_disagreement,route_112,Y,0.72,Y has stronger margin and top1 confidence overall; its wording also better matches a generic subtitle rule about respecting animals and trash.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has stronger margin and top1 confidence overall; its wording also better matches a generic subtitle rule about respecting animals and trash.""}"
3935,"{""choices"": ""[\""They are exploring the pier\"", \""They are sticking to each other\"", \""They are climbing the tires\"", \""They are basking in the sun\"", \""They are playing with each other\"", \""They are chasing a butterfly\"", \""They are drinking water from the dock\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, the protagonist landed on Cat Island the next day and saw the three kittens gathered together and did what?"", ""video_id"": ""wjfuB8Xjhc4""}",wjfuB8Xjhc4,"In the video, the protagonist landed on Cat Island the next day and saw the three kittens gathered together and did what?","[""They are exploring the pier"", ""They are sticking to each other"", ""They are climbing the tires"", ""They are basking in the sun"", ""They are playing with each other"", ""They are chasing a butterfly"", ""They are drinking water from the dock""]",Animal & Pet / Event Perception,B,E,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.18738269805908203,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has stronger confidence overall (higher top1_prob and prob_margin, better logit_margin). The scene likely describes the kittens interacting rather than just staying close.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence overall (higher top1_prob and prob_margin, better logit_margin). The scene likely describes the kittens interacting rather than just staying close.""}"
3939,"{""choices"": ""[\""15 down\"", \""10 down\"", \""16 down\"", \""14 down\"", \""18 down\"", \""12 down\""]"", ""correct_choice"": ""A"", ""question"": ""When the phrase \""It calms the other one down\"" appears in the video, how many times did the protagonist touch the white-legged cat?"", ""video_id"": ""wjfuB8Xjhc4""}",wjfuB8Xjhc4,"When the phrase ""It calms the other one down"" appears in the video, how many times did the protagonist touch the white-legged cat?","[""15 down"", ""10 down"", ""16 down"", ""14 down"", ""18 down"", ""12 down""]",Animal & Pet / Event Perception,A,A,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.02557709813117981,True,False,llm,llm_verifier_disagreement,route_224,Y,0.56,Y has slightly higher top1_prob and better margin/logit_margin; X is essentially tied but weaker on confidence signals.,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.56,""reason"":""Y has slightly higher top1_prob and better margin/logit_margin; X is essentially tied but weaker on confidence signals.""}"
3943,"{""choices"": ""[\""1 person\"", \""3 people\"", \""a team of 5\"", \""2 people\"", \""4 firefighters\"", \""6 people\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, flames appeared in the kitchen due to the earthquake. How many people were there in the rescue team to put out the fire?"", ""video_id"": ""woSm52-OSPI""}",woSm52-OSPI,"In the video, flames appeared in the kitchen due to the earthquake. How many people were there in the rescue team to put out the fire?","[""1 person"", ""3 people"", ""a team of 5"", ""2 people"", ""4 firefighters"", ""6 people""]",Security & Health / Entity Perception,D,D,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.12078249454498291,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly stronger margin/logit evidence and lower entropy overall, despite Y’s higher top1 probability.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger margin/logit evidence and lower entropy overall, despite Y’s higher top1 probability.""}"
3945,"{""choices"": ""[\""white color\"", \""yellow color\"", \""black color\"", \""purple color\"", \""red color\"", \""blue color\"", \""orange color\"", \""green color\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, the rescue team found a wounded person in the classroom and placed him on a stretcher of what color?"", ""video_id"": ""woSm52-OSPI""}",woSm52-OSPI,"In the video, the rescue team found a wounded person in the classroom and placed him on a stretcher of what color?","[""white color"", ""yellow color"", ""black color"", ""purple color"", ""red color"", ""blue color"", ""orange color"", ""green color""]",Security & Health / Entity Perception,G,G,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.234546959400177,True,False,llm,llm_verifier_disagreement,route_112,X,0.93,X has much stronger confidence across all metrics; Y is comparatively uncertain.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.93,""reason"":""X has much stronger confidence across all metrics; Y is comparatively uncertain.""}"
3948,"{""choices"": ""[\""Hsinchu Fire Group\"", \""Kaohsiung Emergency Response\"", \""New Taipei Safety Unit\"", \""Tainan Fire Control\"", \""Taoyuan Fire Department\"", \""Taichung Rescue Squad\"", \""Taipei Fire Brigade\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, what Chinese characters are on the back of the purple man's clothes when he got out of the ambulance?"", ""video_id"": ""woSm52-OSPI""}",woSm52-OSPI,"In the video, what Chinese characters are on the back of the purple man's clothes when he got out of the ambulance?","[""Hsinchu Fire Group"", ""Kaohsiung Emergency Response"", ""New Taipei Safety Unit"", ""Tainan Fire Control"", ""Taoyuan Fire Department"", ""Taichung Rescue Squad"", ""Taipei Fire Brigade""]",Security & Health / Text Perception,E,E,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.1955469697713852,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has stronger confidence signals overall, especially higher prob_margin and logit_margin, despite the gate flag.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence signals overall, especially higher prob_margin and logit_margin, despite the gate flag.""}"
3967,"{""choices"": ""[\""A yogurt\"", \""She is eating a sandwich.\"", \""A bagel\"", \""A cereal bar\"", \""A muffin\"", \""A croissant\"", \""A banana\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when the protagonist is sitting on a stone bench outside the classroom, what is she eating for breakfast?"", ""video_id"": ""yCtr8WAf0nI""}",yCtr8WAf0nI,"In the video, when the protagonist is sitting on a stone bench outside the classroom, what is she eating for breakfast?","[""A yogurt"", ""She is eating a sandwich."", ""A bagel"", ""A cereal bar"", ""A muffin"", ""A croissant"", ""A banana""]",Life Record / Entity Perception,B,D,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.20997977256774902,True,False,llm,llm_verifier_disagreement,route_112,X,0.78,X has stronger confidence across margin and entropy metrics; Y is lower-confidence and less supported.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.78,""reason"":""X has stronger confidence across margin and entropy metrics; Y is lower-confidence and less supported.""}"
3968,"{""choices"": ""[\""Encourage drought-resistant crops\"", \""Improve water management\"", \""Develop desalination plants\"", \""Promote sustainable agriculture\"", \""Enhance irrigation techniques\"", \""Increase rainfall through cloud seeding\"", \""Implement stricter water rationing\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, judging by the text displayed on the large screen in the center of the picture, Chris Funk, director of the UCSB Climate Hazards Center, proposed how to alleviate the drought in the southern region?"", ""video_id"": ""yTOpJgOqjyY""}",yTOpJgOqjyY,"In the video, judging by the text displayed on the large screen in the center of the picture, Chris Funk, director of the UCSB Climate Hazards Center, proposed how to alleviate the drought in the southern region?","[""Encourage drought-resistant crops"", ""Improve water management"", ""Develop desalination plants"", ""Promote sustainable agriculture"", ""Enhance irrigation techniques"", ""Increase rainfall through cloud seeding"", ""Implement stricter water rationing""]",News / Text Cognition,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.20178067684173584,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has clearly stronger confidence signals across margin and entropy, and the likely text-based proposal fits drought-resistant crops better than water management.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence signals across margin and entropy, and the likely text-based proposal fits drought-resistant crops better than water management.""}"
3972,"{""choices"": ""[\""Conserving historical landmarks\"", \""Enhancing recreational facilities\"", \""Protecting biodiversity\"", \""Promoting ecological tourism\"", \""Facilitating scientific research and innovation\"", \""Preserving cultural heritage\"", \""Supporting urban development\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, when the protagonists of the video are two people wearing white suits and masks, what was the purpose of building the Beijing Botanical Garden mentioned in the video?"", ""video_id"": ""yTOpJgOqjyY""}",yTOpJgOqjyY,"In the video, when the protagonists of the video are two people wearing white suits and masks, what was the purpose of building the Beijing Botanical Garden mentioned in the video?","[""Conserving historical landmarks"", ""Enhancing recreational facilities"", ""Protecting biodiversity"", ""Promoting ecological tourism"", ""Facilitating scientific research and innovation"", ""Preserving cultural heritage"", ""Supporting urban development""]",News / Text Cognition,C,E,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.24375027418136597,True,False,llm,llm_verifier_disagreement,route_112,X,0.61,"X has slightly stronger confidence across margin and entropy features, so it is more likely correct.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has slightly stronger confidence across margin and entropy features, so it is more likely correct.""}"
3990,"{""choices"": ""[\""A contraption with orange lights\"", \""A machine with blue glass.\"", \""A chamber with green lights\"", \""A booth with reflective mirrors\"", \""A glass box with silver edges\"", \""A pod with transparent panels\"", \""A capsule with red buttons\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, at [[0:29]], what did the man in yellow clothes walk out from?"", ""video_id"": ""yZr5FOlKp30""}",yZr5FOlKp30,"In the video, at [[0:29]], what did the man in yellow clothes walk out from?","[""A contraption with orange lights"", ""A machine with blue glass."", ""A chamber with green lights"", ""A booth with reflective mirrors"", ""A glass box with silver edges"", ""A pod with transparent panels"", ""A capsule with red buttons""]",Music & TV show / Time Perception,B,B,F,1.0,0.0,route_112,prob_margin,0.4,lt,0.1160813421010971,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly higher top1 probability and lower entropy, suggesting a somewhat stronger overall fit despite Y’s larger margin.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and lower entropy, suggesting a somewhat stronger overall fit despite Y’s larger margin.""}"
